product_id,baseline_price,cost,avg_rating_last_30d,recent_complaints,competitor_avg_price,trend
3838,128.45,75.0,3.95,9,109–140,negative
3839,248.77,110.0,4.46,0,unknown,rising?
3840,177.67,143.0,3.76,2,160–190,stable
3841,179.42,143.0,4.14,4,160–190,stable
3842,249.27,110.0,4.77,3,unknown,rising?
3843,249.67,110.0,4.67,1,unknown,rising?
3844,51.56,27.0,4.37,1,44–52,stable
3845,251.01,110.0,4.89,0,unknown,rising?
3846,159.86,95.0,3.32,14,130–180,negative?
3847,50.02,27.0,4.54,2,44–52,stable
3848,161.94,95.0,2.98,17,130–180,negative?
3849,177.25,143.0,3.72,2,160–190,stable
3850,251.78,110.0,4.65,3,unknown,rising?
3851,179.27,143.0,3.72,5,160–190,stable
3852,250.3,110.0,4.71,3,unknown,rising?
3853,158.5,95.0,3.29,14,130–180,negative?
3854,51.75,27.0,4.12,0,44–52,stable
3855,161.81,95.0,3.16,19,130–180,negative?
3856,129.81,75.0,3.84,10,109–140,negative
3857,249.07,110.0,4.83,2,unknown,rising?
3858,250.29,110.0,4.42,0,unknown,rising?
3859,177.44,143.0,4.21,5,160–190,stable
3860,178.57,143.0,3.98,3,160–190,stable
3861,48.23,27.0,4.12,0,44–52,stable
3862,130.48,75.0,4.04,14,109–140,negative
3863,180.07,143.0,3.93,6,160–190,stable
3864,161.57,95.0,3.22,17,130–180,negative?
3865,129.05,75.0,3.84,12,109–140,negative
3866,177.99,143.0,4.26,2,160–190,stable
3867,161.64,95.0,2.92,17,130–180,negative?
3868,159.16,95.0,2.87,14,130–180,negative?
3869,129.95,75.0,3.95,11,109–140,negative
3870,158.69,95.0,3.31,16,130–180,negative?
3871,129.25,75.0,4.01,14,109–140,negative
3872,130.87,75.0,3.53,13,109–140,negative
3873,160.94,95.0,2.86,14,130–180,negative?
3874,178.45,143.0,3.83,2,160–190,stable
3875,91.33,40.0,4.27,2,65–100,unclear
3876,250.26,110.0,4.75,0,unknown,rising?
3877,178.64,143.0,3.77,4,160–190,stable
3878,88.08,40.0,4.25,3,65–100,unclear
3879,158.92,95.0,2.97,16,130–180,negative?
3880,50.63,27.0,4.27,5,44–52,stable
3881,251.37,110.0,4.76,1,unknown,rising?
3882,177.47,143.0,4.13,7,160–190,stable
3883,251.74,110.0,4.98,3,unknown,rising?
3884,158.95,95.0,3.12,19,130–180,negative?
3885,250.26,110.0,4.69,0,unknown,rising?
3886,249.65,110.0,4.41,0,unknown,rising?
3887,177.95,143.0,4.09,2,160–190,stable
3888,178.6,143.0,3.94,6,160–190,stable
3889,249.06,110.0,4.81,0,unknown,rising?
3890,90.98,40.0,4.08,3,65–100,unclear
3891,161.03,95.0,2.9,14,130–180,negative?
3892,127.58,75.0,3.57,10,109–140,negative
3893,48.46,27.0,4.57,2,44–52,stable
3894,49.97,27.0,4.18,2,44–52,stable
3895,159.8,95.0,2.88,17,130–180,negative?
3896,178.64,143.0,4.02,3,160–190,stable
3897,250.01,110.0,4.95,3,unknown,rising?
3898,177.19,143.0,3.84,7,160–190,stable
3899,48.47,27.0,4.48,4,44–52,stable
3900,88.66,40.0,4.16,0,65–100,unclear
3901,251.12,110.0,4.82,0,unknown,rising?
3902,90.5,40.0,3.95,4,65–100,unclear
3903,91.58,40.0,4.17,2,65–100,unclear
3904,158.22,95.0,3.04,18,130–180,negative?
3905,127.26,75.0,3.56,11,109–140,negative
3906,159.21,95.0,3.14,18,130–180,negative?
3907,180.92,143.0,4.26,6,160–190,stable
3908,51.76,27.0,4.54,0,44–52,stable
3909,250.94,110.0,4.45,1,unknown,rising?
3910,90.65,40.0,4.0,1,65–100,unclear
3911,178.32,143.0,4.11,7,160–190,stable
3912,251.79,110.0,4.74,0,unknown,rising?
3913,161.25,95.0,2.84,14,130–180,negative?
3914,49.69,27.0,4.67,1,44–52,stable
3915,159.81,95.0,3.0,19,130–180,negative?
3916,251.17,110.0,4.57,1,unknown,rising?
3917,89.73,40.0,4.37,3,65–100,unclear
3918,178.66,143.0,4.0,5,160–190,stable
3919,160.2,95.0,3.3,16,130–180,negative?
3920,179.91,143.0,4.23,3,160–190,stable
3921,178.88,143.0,3.78,2,160–190,stable
3922,179.76,143.0,4.0,4,160–190,stable
3923,91.27,40.0,4.33,2,65–100,unclear
3924,129.07,75.0,3.9,12,109–140,negative
3925,129.66,75.0,3.87,13,109–140,negative
3926,129.36,75.0,3.78,12,109–140,negative
3927,89.22,40.0,4.37,0,65–100,unclear
3928,158.26,95.0,3.19,16,130–180,negative?
3929,129.64,75.0,4.0,12,109–140,negative
3930,178.25,143.0,4.12,6,160–190,stable
3931,248.67,110.0,4.49,0,unknown,rising?
3932,251.43,110.0,4.98,2,unknown,rising?
3933,127.87,75.0,3.97,10,109–140,negative
3934,249.55,110.0,4.86,0,unknown,rising?
3935,128.35,75.0,3.65,11,109–140,negative
3936,251.46,110.0,4.52,0,unknown,rising?
3937,158.95,95.0,3.32,14,130–180,negative?
3938,158.38,95.0,3.38,16,130–180,negative?
3939,88.14,40.0,3.98,3,65–100,unclear
3940,127.72,75.0,4.02,13,109–140,negative
3941,248.42,110.0,4.61,0,unknown,rising?
3942,50.78,27.0,4.46,2,44–52,stable
3943,90.33,40.0,4.39,0,65–100,unclear
3944,161.25,95.0,2.99,17,130–180,negative?
3945,50.78,27.0,4.3,3,44–52,stable
3946,250.31,110.0,4.75,1,unknown,rising?
3947,88.21,40.0,4.13,2,65–100,unclear
3948,249.62,110.0,4.98,0,unknown,rising?
3949,90.86,40.0,4.17,2,65–100,unclear
3950,180.21,143.0,3.99,2,160–190,stable
3951,51.32,27.0,4.29,0,44–52,stable
3952,180.83,143.0,4.02,4,160–190,stable
3953,180.02,143.0,3.94,2,160–190,stable
3954,178.06,143.0,4.04,7,160–190,stable
3955,128.35,75.0,3.99,10,109–140,negative
3956,91.37,40.0,4.18,0,65–100,unclear
3957,130.05,75.0,3.74,13,109–140,negative
3958,179.15,143.0,3.75,7,160–190,stable
3959,127.74,75.0,3.89,13,109–140,negative
3960,249.51,110.0,4.79,1,unknown,rising?
3961,89.34,40.0,4.0,0,65–100,unclear
3962,160.29,95.0,3.12,14,130–180,negative?
3963,159.82,95.0,3.33,14,130–180,negative?
3964,51.51,27.0,4.16,1,44–52,stable
3965,159.9,95.0,3.19,15,130–180,negative?
3966,250.88,110.0,4.89,0,unknown,rising?
3967,49.69,27.0,4.62,3,44–52,stable
3968,249.8,110.0,4.94,0,unknown,rising?
3969,251.81,110.0,4.94,3,unknown,rising?
3970,158.92,95.0,2.96,16,130–180,negative?
3971,90.05,40.0,4.22,3,65–100,unclear
3972,49.81,27.0,4.55,5,44–52,stable
3973,50.01,27.0,4.64,2,44–52,stable
3974,177.87,143.0,4.13,6,160–190,stable
3975,48.97,27.0,4.43,0,44–52,stable
3976,88.61,40.0,4.32,2,65–100,unclear
3977,177.63,143.0,4.17,7,160–190,stable
3978,91.57,40.0,4.18,3,65–100,unclear
3979,90.05,40.0,4.24,3,65–100,unclear
3980,90.16,40.0,4.19,0,65–100,unclear
3981,48.62,27.0,4.13,5,44–52,stable
3982,249.89,110.0,4.64,1,unknown,rising?
3983,178.1,143.0,3.77,4,160–190,stable
3984,51.51,27.0,4.22,1,44–52,stable
3985,127.8,75.0,3.69,12,109–140,negative
3986,90.24,40.0,4.4,1,65–100,unclear
3987,129.81,75.0,3.75,13,109–140,negative
3988,89.82,40.0,3.91,4,65–100,unclear
3989,128.5,75.0,3.87,14,109–140,negative
3990,49.3,27.0,4.32,5,44–52,stable
3991,180.49,143.0,4.16,4,160–190,stable
3992,127.68,75.0,3.64,10,109–140,negative
3993,179.61,143.0,4.28,3,160–190,stable
3994,159.27,95.0,3.33,15,130–180,negative?
3995,248.92,110.0,4.77,3,unknown,rising?
3996,88.24,40.0,4.27,1,65–100,unclear
3997,160.43,95.0,3.2,19,130–180,negative?
3998,159.12,95.0,3.37,19,130–180,negative?
3999,178.24,143.0,3.84,5,160–190,stable
4000,161.63,95.0,2.86,17,130–180,negative?
4001,90.11,40.0,4.39,1,65–100,unclear
4002,48.03,27.0,4.56,1,44–52,stable
4003,178.96,143.0,3.8,7,160–190,stable
4004,179.34,143.0,4.17,2,160–190,stable
4005,129.21,75.0,3.98,12,109–140,negative
4006,50.84,27.0,4.22,4,44–52,stable
4007,90.13,40.0,4.18,2,65–100,unclear
4008,161.8,95.0,2.94,18,130–180,negative?
4009,128.45,75.0,3.99,14,109–140,negative
4010,131.0,75.0,3.61,10,109–140,negative
4011,89.17,40.0,4.28,4,65–100,unclear
4012,178.08,143.0,3.85,7,160–190,stable
4013,178.11,143.0,4.29,5,160–190,stable
4014,48.3,27.0,4.69,0,44–52,stable
4015,130.86,75.0,3.66,14,109–140,negative
4016,248.8,110.0,4.89,0,unknown,rising?
4017,179.4,143.0,4.03,3,160–190,stable
4018,179.38,143.0,3.82,5,160–190,stable
4019,89.97,40.0,4.42,0,65–100,unclear
4020,48.64,27.0,4.55,4,44–52,stable
4021,88.93,40.0,4.35,1,65–100,unclear
4022,127.51,75.0,3.85,13,109–140,negative
4023,158.63,95.0,3.06,14,130–180,negative?
4024,49.6,27.0,4.19,4,44–52,stable
4025,178.9,143.0,3.75,4,160–190,stable
4026,50.06,27.0,4.57,4,44–52,stable
4027,158.82,95.0,2.82,19,130–180,negative?
4028,251.48,110.0,4.48,3,unknown,rising?
4029,161.58,95.0,3.23,17,130–180,negative?
4030,88.24,40.0,3.94,0,65–100,unclear
4031,91.02,40.0,4.03,0,65–100,unclear
4032,177.71,143.0,3.93,2,160–190,stable
4033,249.14,110.0,4.64,0,unknown,rising?
4034,129.6,75.0,3.81,12,109–140,negative
4035,90.57,40.0,3.99,1,65–100,unclear
4036,128.99,75.0,3.59,12,109–140,negative
4037,158.23,95.0,3.2,18,130–180,negative?
4038,180.57,143.0,3.79,4,160–190,stable
4039,130.39,75.0,4.01,14,109–140,negative
4040,161.13,95.0,3.1,18,130–180,negative?
4041,249.34,110.0,4.46,3,unknown,rising?
4042,161.91,95.0,2.91,17,130–180,negative?
4043,130.09,75.0,3.86,14,109–140,negative
4044,248.82,110.0,4.97,1,unknown,rising?
4045,249.58,110.0,4.58,1,unknown,rising?
4046,90.62,40.0,4.35,3,65–100,unclear
4047,89.97,40.0,4.36,4,65–100,unclear
4048,180.67,143.0,3.78,5,160–190,stable
4049,249.96,110.0,4.62,3,unknown,rising?
4050,179.62,143.0,3.86,6,160–190,stable
4051,129.49,75.0,3.63,10,109–140,negative
4052,88.72,40.0,4.06,3,65–100,unclear
4053,50.82,27.0,4.63,5,44–52,stable
4054,127.81,75.0,4.06,11,109–140,negative
4055,161.52,95.0,2.82,19,130–180,negative?
4056,129.89,75.0,3.77,14,109–140,negative
4057,49.03,27.0,4.51,3,44–52,stable
4058,127.75,75.0,3.55,12,109–140,negative
4059,48.22,27.0,4.37,5,44–52,stable
4060,158.83,95.0,3.2,17,130–180,negative?
4061,89.24,40.0,4.43,2,65–100,unclear
4062,251.73,110.0,4.46,0,unknown,rising?
4063,178.4,143.0,4.04,7,160–190,stable
4064,178.5,143.0,3.99,6,160–190,stable
4065,50.34,27.0,4.64,2,44–52,stable
4066,179.5,143.0,3.91,3,160–190,stable
4067,90.91,40.0,4.47,2,65–100,unclear
4068,91.35,40.0,4.3,3,65–100,unclear
4069,130.33,75.0,3.98,13,109–140,negative
4070,128.22,75.0,3.79,12,109–140,negative
4071,160.47,95.0,3.27,18,130–180,negative?
4072,249.36,110.0,4.58,3,unknown,rising?
4073,129.81,75.0,3.83,13,109–140,negative
4074,89.78,40.0,4.39,2,65–100,unclear
4075,177.63,143.0,3.73,4,160–190,stable
4076,90.51,40.0,4.14,0,65–100,unclear
4077,90.28,40.0,4.2,0,65–100,unclear
4078,159.51,95.0,3.18,15,130–180,negative?
4079,250.71,110.0,4.46,2,unknown,rising?
4080,161.15,95.0,2.97,17,130–180,negative?
4081,179.38,143.0,3.95,7,160–190,stable
4082,179.28,143.0,3.94,7,160–190,stable
4083,51.31,27.0,4.66,1,44–52,stable
4084,127.63,75.0,3.92,10,109–140,negative
4085,250.64,110.0,4.43,3,unknown,rising?
4086,160.59,95.0,3.23,19,130–180,negative?
4087,159.6,95.0,2.85,18,130–180,negative?
4088,50.63,27.0,4.37,0,44–52,stable
4089,249.25,110.0,4.51,1,unknown,rising?
4090,248.2,110.0,4.96,0,unknown,rising?
4091,180.77,143.0,3.83,6,160–190,stable
4092,129.66,75.0,3.73,14,109–140,negative
4093,161.18,95.0,3.21,16,130–180,negative?
4094,49.75,27.0,4.7,1,44–52,stable
4095,48.12,27.0,4.5,0,44–52,stable
4096,130.24,75.0,3.6,9,109–140,negative
4097,160.88,95.0,2.99,17,130–180,negative?
4098,159.85,95.0,3.26,17,130–180,negative?
4099,177.04,143.0,4.23,3,160–190,stable
4100,248.66,110.0,4.8,2,unknown,rising?
4101,161.98,95.0,3.0,14,130–180,negative?
4102,160.74,95.0,3.38,15,130–180,negative?
4103,159.79,95.0,3.16,16,130–180,negative?
4104,130.72,75.0,4.02,12,109–140,negative
4105,250.04,110.0,4.6,1,unknown,rising?
4106,127.61,75.0,3.86,12,109–140,negative
4107,89.76,40.0,4.41,0,65–100,unclear
4108,128.88,75.0,4.03,9,109–140,negative
4109,180.81,143.0,3.91,2,160–190,stable
4110,179.99,143.0,4.18,4,160–190,stable
4111,89.47,40.0,4.28,0,65–100,unclear
4112,90.9,40.0,4.24,2,65–100,unclear
4113,177.44,143.0,3.74,5,160–190,stable
4114,251.82,110.0,4.5,0,unknown,rising?
4115,160.39,95.0,3.19,16,130–180,negative?
4116,50.85,27.0,4.18,2,44–52,stable
4117,89.41,40.0,4.45,0,65–100,unclear
4118,51.27,27.0,4.4,1,44–52,stable
4119,161.69,95.0,3.21,17,130–180,negative?
4120,251.16,110.0,4.74,2,unknown,rising?
4121,89.24,40.0,4.07,0,65–100,unclear
4122,49.44,27.0,4.66,3,44–52,stable
4123,130.8,75.0,4.09,14,109–140,negative
4124,51.63,27.0,4.47,1,44–52,stable
4125,248.79,110.0,4.76,0,unknown,rising?
4126,48.15,27.0,4.55,1,44–52,stable
4127,180.26,143.0,4.1,6,160–190,stable
4128,50.75,27.0,4.68,1,44–52,stable
4129,48.49,27.0,4.62,2,44–52,stable
4130,158.09,95.0,3.1,14,130–180,negative?
4131,249.19,110.0,4.46,2,unknown,rising?
4132,159.71,95.0,3.14,19,130–180,negative?
4133,89.78,40.0,4.33,3,65–100,unclear
4134,88.08,40.0,3.96,0,65–100,unclear
4135,249.03,110.0,4.45,0,unknown,rising?
4136,159.87,95.0,3.33,16,130–180,negative?
4137,179.31,143.0,4.18,6,160–190,stable
4138,129.53,75.0,4.09,13,109–140,negative
4139,248.67,110.0,4.68,3,unknown,rising?
4140,158.92,95.0,3.07,18,130–180,negative?
4141,249.16,110.0,4.92,0,unknown,rising?
4142,88.5,40.0,4.27,3,65–100,unclear
4143,50.29,27.0,4.46,1,44–52,stable
4144,178.09,143.0,4.03,2,160–190,stable
4145,178.95,143.0,4.21,5,160–190,stable
4146,89.58,40.0,4.38,2,65–100,unclear
4147,160.58,95.0,3.22,17,130–180,negative?
4148,89.49,40.0,3.99,1,65–100,unclear
4149,91.59,40.0,4.24,4,65–100,unclear
4150,88.64,40.0,4.42,4,65–100,unclear
4151,160.09,95.0,2.87,15,130–180,negative?
4152,91.89,40.0,4.34,2,65–100,unclear
4153,51.54,27.0,4.59,4,44–52,stable
4154,91.4,40.0,4.18,2,65–100,unclear
4155,91.45,40.0,4.15,2,65–100,unclear
4156,50.94,27.0,4.49,4,44–52,stable
4157,49.87,27.0,4.69,2,44–52,stable
4158,88.96,40.0,4.17,1,65–100,unclear
4159,50.02,27.0,4.24,2,44–52,stable
4160,179.67,143.0,3.95,2,160–190,stable
4161,178.4,143.0,4.07,4,160–190,stable
4162,250.42,110.0,4.71,0,unknown,rising?
4163,128.87,75.0,4.04,14,109–140,negative
4164,48.71,27.0,4.39,2,44–52,stable
4165,90.95,40.0,3.95,1,65–100,unclear
4166,180.45,143.0,3.81,2,160–190,stable
4167,48.73,27.0,4.46,3,44–52,stable
4168,130.36,75.0,3.76,10,109–140,negative
4169,50.03,27.0,4.28,3,44–52,stable
4170,128.35,75.0,3.56,10,109–140,negative
4171,50.04,27.0,4.31,3,44–52,stable
4172,250.02,110.0,4.63,0,unknown,rising?
4173,178.35,143.0,3.81,3,160–190,stable
4174,129.98,75.0,3.58,10,109–140,negative
4175,179.27,143.0,3.75,6,160–190,stable
4176,160.76,95.0,3.29,14,130–180,negative?
4177,248.51,110.0,4.77,3,unknown,rising?
4178,250.54,110.0,4.52,0,unknown,rising?
4179,159.29,95.0,3.08,18,130–180,negative?
4180,129.0,75.0,3.61,9,109–140,negative
4181,248.38,110.0,4.58,2,unknown,rising?
4182,178.18,143.0,4.3,4,160–190,stable
4183,160.54,95.0,2.9,15,130–180,negative?
4184,130.77,75.0,3.83,12,109–140,negative
4185,130.88,75.0,3.95,12,109–140,negative
4186,249.52,110.0,4.66,1,unknown,rising?
4187,178.27,143.0,3.96,5,160–190,stable
4188,179.3,143.0,3.72,4,160–190,stable
4189,130.82,75.0,3.79,13,109–140,negative
4190,48.28,27.0,4.22,3,44–52,stable
4191,48.69,27.0,4.36,5,44–52,stable
4192,161.28,95.0,3.31,18,130–180,negative?
4193,89.24,40.0,4.4,0,65–100,unclear
4194,88.31,40.0,4.21,0,65–100,unclear
4195,248.5,110.0,4.82,0,unknown,rising?
4196,50.36,27.0,4.49,4,44–52,stable
4197,48.98,27.0,4.61,0,44–52,stable
4198,251.55,110.0,4.72,0,unknown,rising?
4199,249.71,110.0,4.56,3,unknown,rising?
4200,91.32,40.0,4.46,0,65–100,unclear
4201,90.56,40.0,4.03,4,65–100,unclear
4202,179.59,143.0,3.8,6,160–190,stable
4203,178.54,143.0,4.16,6,160–190,stable
4204,48.11,27.0,4.23,3,44–52,stable
4205,159.65,95.0,3.14,16,130–180,negative?
4206,128.37,75.0,3.96,14,109–140,negative
4207,89.07,40.0,4.22,0,65–100,unclear
4208,158.77,95.0,3.18,19,130–180,negative?
4209,88.04,40.0,4.42,4,65–100,unclear
4210,249.24,110.0,4.49,0,unknown,rising?
4211,51.93,27.0,4.34,5,44–52,stable
4212,129.81,75.0,3.89,10,109–140,negative
4213,89.94,40.0,4.34,3,65–100,unclear
4214,127.54,75.0,3.55,9,109–140,negative
4215,128.05,75.0,3.53,10,109–140,negative
4216,130.19,75.0,3.65,12,109–140,negative
4217,128.18,75.0,3.91,11,109–140,negative
4218,49.96,27.0,4.36,1,44–52,stable
4219,180.32,143.0,4.09,3,160–190,stable
4220,91.68,40.0,4.06,0,65–100,unclear
4221,128.22,75.0,4.01,11,109–140,negative
4222,248.1,110.0,4.54,0,unknown,rising?
4223,179.44,143.0,4.27,4,160–190,stable
4224,249.07,110.0,4.81,1,unknown,rising?
4225,251.62,110.0,4.57,3,unknown,rising?
4226,88.5,40.0,4.25,0,65–100,unclear
4227,91.05,40.0,4.24,3,65–100,unclear
4228,179.26,143.0,3.83,4,160–190,stable
4229,129.71,75.0,3.65,12,109–140,negative
4230,50.58,27.0,4.17,1,44–52,stable
4231,88.58,40.0,4.28,0,65–100,unclear
4232,250.05,110.0,4.63,0,unknown,rising?
4233,251.15,110.0,4.59,0,unknown,rising?
4234,130.39,75.0,3.56,10,109–140,negative
4235,249.67,110.0,4.86,0,unknown,rising?
4236,127.77,75.0,3.79,14,109–140,negative
4237,91.93,40.0,4.34,2,65–100,unclear
4238,88.47,40.0,4.04,1,65–100,unclear
4239,161.94,95.0,3.02,15,130–180,negative?
4240,130.48,75.0,3.86,12,109–140,negative
4241,177.28,143.0,3.89,6,160–190,stable
4242,179.71,143.0,4.1,4,160–190,stable
4243,251.56,110.0,4.74,0,unknown,rising?
4244,161.44,95.0,3.1,18,130–180,negative?
4245,50.37,27.0,4.59,5,44–52,stable
4246,50.61,27.0,4.52,0,44–52,stable
4247,179.81,143.0,3.82,5,160–190,stable
4248,250.01,110.0,4.86,2,unknown,rising?
4249,178.56,143.0,3.76,3,160–190,stable
4250,178.39,143.0,4.2,6,160–190,stable
4251,160.92,95.0,3.05,18,130–180,negative?
4252,252.0,110.0,4.91,2,unknown,rising?
4253,177.19,143.0,4.09,6,160–190,stable
4254,49.77,27.0,4.22,3,44–52,stable
4255,180.17,143.0,3.73,6,160–190,stable
4256,127.48,75.0,3.73,13,109–140,negative
4257,250.25,110.0,4.7,0,unknown,rising?
4258,249.16,110.0,4.43,1,unknown,rising?
4259,130.33,75.0,3.82,13,109–140,negative
4260,129.56,75.0,3.59,11,109–140,negative
4261,89.17,40.0,4.03,1,65–100,unclear
4262,50.45,27.0,4.32,5,44–52,stable
4263,177.59,143.0,3.7,7,160–190,stable
4264,161.04,95.0,3.28,15,130–180,negative?
4265,180.15,143.0,4.16,3,160–190,stable
4266,251.04,110.0,4.5,3,unknown,rising?
4267,158.06,95.0,2.89,17,130–180,negative?
4268,249.79,110.0,4.85,2,unknown,rising?
4269,179.73,143.0,3.9,4,160–190,stable
4270,49.96,27.0,4.7,2,44–52,stable
4271,89.94,40.0,4.28,3,65–100,unclear
4272,127.85,75.0,4.09,9,109–140,negative
4273,129.02,75.0,4.04,10,109–140,negative
4274,127.75,75.0,3.93,11,109–140,negative
4275,129.6,75.0,3.75,10,109–140,negative
4276,129.73,75.0,3.76,13,109–140,negative
4277,50.67,27.0,4.17,3,44–52,stable
4278,178.32,143.0,4.26,4,160–190,stable
4279,128.77,75.0,3.5,13,109–140,negative
4280,88.67,40.0,4.13,3,65–100,unclear
4281,158.16,95.0,3.39,15,130–180,negative?
4282,49.92,27.0,4.34,3,44–52,stable
4283,49.52,27.0,4.17,5,44–52,stable
4284,129.7,75.0,4.1,12,109–140,negative
4285,88.63,40.0,4.29,3,65–100,unclear
4286,251.69,110.0,4.95,0,unknown,rising?
4287,129.95,75.0,3.67,12,109–140,negative
4288,90.29,40.0,3.94,0,65–100,unclear
4289,50.56,27.0,4.28,1,44–52,stable
4290,158.03,95.0,2.84,14,130–180,negative?
4291,50.38,27.0,4.68,2,44–52,stable
4292,161.65,95.0,3.2,19,130–180,negative?
4293,248.99,110.0,4.74,1,unknown,rising?
4294,128.75,75.0,3.97,13,109–140,negative
4295,179.63,143.0,3.79,6,160–190,stable
4296,51.45,27.0,4.42,5,44–52,stable
4297,249.22,110.0,4.6,1,unknown,rising?
4298,129.58,75.0,3.85,11,109–140,negative
4299,159.76,95.0,3.31,17,130–180,negative?
4300,90.57,40.0,3.99,0,65–100,unclear
4301,49.15,27.0,4.27,5,44–52,stable
4302,158.73,95.0,3.21,16,130–180,negative?
4303,178.48,143.0,3.82,7,160–190,stable
4304,51.41,27.0,4.52,5,44–52,stable
4305,129.58,75.0,3.71,9,109–140,negative
4306,89.95,40.0,4.29,0,65–100,unclear
4307,51.91,27.0,4.28,0,44–52,stable
4308,250.73,110.0,4.59,1,unknown,rising?
4309,179.45,143.0,4.15,5,160–190,stable
4310,48.89,27.0,4.45,0,44–52,stable
4311,90.45,40.0,4.41,0,65–100,unclear
4312,178.53,143.0,4.04,3,160–190,stable
4313,48.45,27.0,4.2,1,44–52,stable
4314,158.05,95.0,3.32,14,130–180,negative?
4315,50.74,27.0,4.3,1,44–52,stable
4316,251.95,110.0,4.44,1,unknown,rising?
4317,91.63,40.0,4.45,0,65–100,unclear
4318,180.54,143.0,4.1,6,160–190,stable
4319,180.67,143.0,4.14,6,160–190,stable
4320,90.65,40.0,4.46,0,65–100,unclear
4321,127.22,75.0,3.9,14,109–140,negative
4322,159.8,95.0,3.25,18,130–180,negative?
4323,90.61,40.0,4.14,1,65–100,unclear
4324,160.33,95.0,3.38,15,130–180,negative?
4325,250.8,110.0,4.7,0,unknown,rising?
4326,178.89,143.0,4.06,2,160–190,stable
4327,160.24,95.0,2.98,19,130–180,negative?
4328,251.72,110.0,4.55,3,unknown,rising?
4329,89.3,40.0,4.47,4,65–100,unclear
4330,49.52,27.0,4.29,0,44–52,stable
4331,88.87,40.0,4.14,1,65–100,unclear
4332,88.08,40.0,4.19,0,65–100,unclear
4333,248.44,110.0,4.89,0,unknown,rising?
4334,51.04,27.0,4.5,2,44–52,stable
4335,88.1,40.0,3.95,1,65–100,unclear
4336,180.04,143.0,3.89,4,160–190,stable
4337,127.56,75.0,4.02,13,109–140,negative
4338,160.71,95.0,3.02,17,130–180,negative?
4339,160.9,95.0,2.83,18,130–180,negative?
4340,91.5,40.0,4.42,0,65–100,unclear
4341,50.11,27.0,4.19,5,44–52,stable
4342,251.4,110.0,4.81,1,unknown,rising?
4343,178.78,143.0,4.3,4,160–190,stable
4344,89.14,40.0,3.93,2,65–100,unclear
4345,178.72,143.0,4.04,7,160–190,stable
4346,161.83,95.0,3.03,17,130–180,negative?
4347,91.2,40.0,4.13,1,65–100,unclear
4348,248.45,110.0,4.71,0,unknown,rising?
4349,91.03,40.0,4.43,4,65–100,unclear
4350,250.11,110.0,4.42,3,unknown,rising?
4351,90.31,40.0,4.37,0,65–100,unclear
4352,51.67,27.0,4.12,2,44–52,stable
4353,127.75,75.0,3.94,13,109–140,negative
4354,180.07,143.0,3.93,7,160–190,stable
4355,177.61,143.0,4.14,5,160–190,stable
4356,89.14,40.0,4.43,3,65–100,unclear
