product_id,title,category,price,cost,attributes,description
1822,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น Customer said: 'ok quality'.
1823,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate? Customer said: 'ok quality'.
1824,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1825,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1826,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
1827,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
1828,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn. Customer said: 'ok quality'.
1829,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues. Customer said: 'ok quality'.
1830,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
1831,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
1832,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
1833,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
1834,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
1835,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
1836,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1837,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
1838,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
1839,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
1840,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
1841,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1842,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
1843,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1844,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
1845,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1846,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
1847,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
1848,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1849,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1850,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood. Customer said: 'ok quality'.
1851,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
1852,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1853,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
1854,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1855,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1856,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1857,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1858,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1859,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1860,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
1861,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1862,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
1863,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1864,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
1865,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues. Customer said: 'ok quality'.
1866,Slim Fti T-shirt,Apparel/Men,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
1867,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1868,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1869,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1870,Slim Fti Tee,Apparel/Men,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
1871,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
1872,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1873,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
1874,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1875,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
1876,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
1877,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?). Customer said: 'ok quality'.
1878,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
1879,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1880,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1881,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
1882,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
1883,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1884,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1885,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1886,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
1887,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1888,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1889,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
1890,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
1891,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1892,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1893,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1894,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1895,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
1896,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1897,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
1898,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1899,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
1900,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1901,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1902,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
1903,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1904,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
1905,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
1906,Slim Fit Tee,Menswear,49.99,27,color=black; size=L,Same model as 101?
1907,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
1908,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?). Customer said: 'ok quality'.
1909,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1910,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
1911,Slim Fti T-shirt,Apparel/Men,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
1912,Slim Fti Tee,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
1913,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1914,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
1915,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1916,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
1917,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
1918,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood. Customer said: 'ok quality'.
1919,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1920,Slim Fit Tee,Menswear,49.99,27,color=black; size=L,Same model as 101?
1921,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
1922,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
1923,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
1924,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1925,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1926,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
1927,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
1928,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1929,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1930,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
1931,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
1932,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
1933,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
1934,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1935,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1936,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
1937,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
1938,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1939,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
1940,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
1941,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
1942,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1943,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
1944,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1945,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
1946,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1947,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
1948,Slim Fti T-shirt,Clothes > Mens,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
1949,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1950,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?). Customer said: 'ok quality'.
1951,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1952,Slim Fit Tee,Menswear,49.99,27,color=black; size=L,Same model as 101?
1953,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
1954,Slim Fit Tee,Menswear,49.99,27,color=black; size=L,Same model as 101?
1955,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
1956,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
1957,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
1958,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1959,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
1960,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
1961,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1962,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1963,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1964,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1965,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1966,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
1967,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1968,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
1969,Slim Fit Tee,Menswear,49.99,27,color=black; size=L,Same model as 101?
1970,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
1971,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
1972,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1973,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1974,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1975,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
1976,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
1977,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
1978,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
1979,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1980,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1981,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1982,Slim Fit Tee,Menswear,49.99,27,color=black; size=L,Same model as 101?
1983,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1984,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1985,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1986,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1987,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1988,Slim Fit T-shirt,Menswear,49.99,27,color=black; size=L,Same model as 101?
1989,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
1990,Slim Fti Tee,Apparel/Men,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
1991,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
1992,Wireless EarBud Pro,,129,75,bt=5; battery_life=5-6 hrs?,Premium earbuds. Noise canselling. Some customers reported issues.
1993,Slim Fti Tee,Apparel/Men,49.99,unknown,color=blk; size=L,A popular mens shirt made of cottn.
1994,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate? Customer said: 'ok quality'.
1995,Coffee Press,Kitchen & Dining,ninety,40,capacity=1L??,1-liter French press. Maybe borosilcate?
1996,Foldable Table,,399,280,,Foldable wooden table 120cm x 60cm. Might be pine or beech wood.
1997,Portable Blender,Home Appliances,Unclear,95,500ml,Rechargeable blender (but cable missing?).
1998,3pc Cook Set – Steel,Kitchen ,250,??,material=stl; weight=2.5kg,ชุดหม้อสแตนเลส 3 ชิ้น
1999,Kids Sneakers,Shoes/Kids,179 SAR,143 SAR,"color=red, size=32",
